Date,avg_Temperature
2023-06-05,22.197922
2023-06-06,22.33668
2023-06-07,22.58675
2023-06-08,22.644947
2023-06-09,22.71483
2023-06-10,22.865988
2023-06-11,22.884144
2023-06-12,22.93074
2023-06-13,23.033834
2023-06-14,23.163454
2023-06-15,23.149916
2023-06-16,23.203983
2023-06-17,23.26617
2023-06-18,23.372005
2023-06-19,23.44185
2023-06-20,23.566555
2023-06-21,23.676277
2023-06-22,23.684656
2023-06-23,23.764982
2023-06-24,23.924206
2023-06-25,24.05839
2023-06-26,23.997665
2023-06-27,24.080446
2023-06-28,24.264484
2023-06-29,24.291811
2023-06-30,24.412354
2023-07-01,24.561785
2023-07-02,24.79328
2023-07-03,24.828676
2023-07-04,24.958164
2023-07-05,25.106543
2023-07-06,25.33673
2023-07-07,25.44291
2023-07-08,25.448948
2023-07-09,25.630718
2023-07-10,25.650942
2023-07-11,25.712795
2023-07-12,25.709333
2023-07-13,25.81401
2023-07-14,25.818317
2023-07-15,25.846798
2023-07-16,25.86887
2023-07-17,25.892796
2023-07-18,25.901445
2023-07-19,25.875055
2023-07-20,25.90751
2023-07-21,25.8995
2023-07-22,25.901367
2023-07-23,25.885311
2023-07-24,25.901287
2023-07-25,25.892176
2023-07-26,25.889896
2023-07-27,25.87601
2023-07-28,25.88396
2023-07-29,25.874912
2023-07-30,25.870928
2023-07-31,25.859116
2023-08-01,25.862896
2023-08-02,25.852266
2023-08-03,25.830936
2023-08-04,25.84237
2023-08-05,25.835983
2023-08-06,25.834204
2023-08-07,25.823828
2023-08-08,25.829119
2023-08-09,25.822664
2023-08-10,25.819983
2023-08-11,25.810469
2023-08-12,25.81395
2023-08-13,25.808023
2023-08-14,25.805378
2023-08-15,25.79683
2023-08-16,25.79963
2023-08-17,25.794367
2023-08-18,25.792051
2023-08-19,25.784273
2023-08-20,25.786938
2023-08-21,25.78233
2023-08-22,25.78042
2023-08-23,25.7732
2023-08-24,25.740118
2023-08-25,25.730192
2023-08-26,25.736837
2023-08-27,25.709574
2023-08-28,24.61513
2023-08-29,24.492182
2023-08-30,24.44558
2023-08-31,24.335466
2023-09-01,23.952421
2023-09-02,23.884933
2023-09-03,23.84575
2023-09-04,23.799124
2023-09-05,22.216291
2023-09-06,22.342455
2023-09-07,22.348671
2023-09-08,22.309212
2023-09-09,21.547644
2023-09-10,21.466465
2023-09-11,21.387281
2023-09-12,21.484064
2023-09-13,20.720459
2023-09-14,20.604845
2023-09-15,20.505333
2023-09-16,20.598394
2023-09-17,19.870205
2023-09-18,19.772482
2023-09-19,19.673243
2023-09-20,19.768742
2023-09-21,19.13555
2023-09-22,19.094032
2023-09-23,18.925125
2023-09-24,19.055532
2023-09-25,18.484089
2023-09-26,18.544704
2023-09-27,18.221088
2023-09-28,17.584007
2023-09-29,17.14026
2023-09-30,17.1245
2023-10-01,17.023989
2023-10-02,16.963894
2023-10-03,16.531973
2023-10-04,16.64229
2023-10-05,16.596888
2023-10-06,16.571249
2023-10-07,16.142832
2023-10-08,16.326767
2023-10-09,16.295925
2023-10-10,16.286934
2023-10-11,15.843909
2023-10-12,16.068136
2023-10-13,16.042715
2023-10-14,16.048702
2023-10-15,15.607791
2023-10-16,15.251172
2023-10-17,14.944997
2023-10-18,14.756518
2023-10-19,14.60234
2023-10-20,14.442488
2023-10-21,14.372762
2023-10-22,14.164748
2023-10-23,13.911929
2023-10-24,13.86404
2023-10-25,13.952877
2023-10-26,13.850446
2023-10-27,13.828253
2023-10-28,13.6347065
2023-10-29,13.947087
2023-10-30,13.892874
2023-10-31,13.84587
2023-11-01,13.658325
2023-11-02,13.305698
2023-11-03,12.828248
2023-11-04,12.218814
2023-11-05,11.607932
2023-11-06,11.144227
2023-11-07,10.849149
2023-11-08,10.6603985
2023-11-09,10.509526
2023-11-10,10.342817
2023-11-11,10.116465
2023-11-12,9.799765
2023-11-13,9.382492
2023-11-14,8.880634
2023-11-15,8.339519
2023-11-16,7.823338
2023-11-17,7.353392
2023-11-18,6.8985333
2023-11-19,6.4809318
2023-11-20,6.096678
2023-11-21,5.7024426
2023-11-22,5.2702055
2023-11-23,4.80178
2023-11-24,4.3118286
2023-11-25,3.8314528
2023-11-26,3.4404137
2023-11-27,3.15014
2023-11-28,2.9274325
2023-11-29,2.7531946
2023-11-30,2.6027787
2023-12-01,2.4558873
2023-12-02,2.3071983
2023-12-03,2.1573162
2023-12-04,2.007781
2023-12-05,1.8618975
2023-12-06,1.7247888
2023-12-07,1.6004695
2023-12-08,1.4890412
2023-12-09,1.3860068
2023-12-10,1.2834572
2023-12-11,1.1721132
2023-12-12,1.0436605
2023-12-13,0.89321613
2023-12-14,0.7205699
2023-12-15,0.5300966
2023-12-16,0.32862303
2023-12-17,0.12281413
2023-12-18,-0.08272565
2023-12-19,-0.28515148
2023-12-20,-0.48185804
2023-12-21,-0.66983485
2023-12-22,-0.84641665
2023-12-23,-1.0103552
2023-12-24,-1.1612943
